name,website,actual-website,company-overview
Jenton Group,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/jenton-group,https://www.jenton.co.uk/,"The Jenton Group specializes the supply and support of food automation packaging and conveying, food pack label and data verification and UV Air and UV Surface Disinfection for the UK and International food industries."
Jersey Dairy,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/jersey-dairy,http://jerseydairy.com/,"Jersey Dairy has a rich history & strong provenance which dates back to 1763. The Island of Jersey is the original home of the Jersey cow, famous throughout the world for the quality of its milk. All of our products are made with Jersey milk sourced exclusively from pedigree Jersey cows. Our cows have access to the open air throughout the year. It is this access to fresh grass & sea air that produces the distinctive & unique milk that is renowned for its quality & nutritional goodness. Jersey Dairy offer a range of premium quality dairy products, processed & manufactured in our own BRC Grade AA modern factory. We supply fresh & UHT milk with flavoured & barista variants, UHT whipping cream, sweet cream butter in a range of packaging formats, frozen & award winning soft-serve ice cream & milkshake for retail or foodservice. In addition to our famous branded products with an MOQ of a single pallet, we also develop recipes & packaging & supply for private labels. Visit us at stand V119!"
JET,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/jet,https://www.foodanddrinkexpo.co.uk/exhibitors-2021/#/exhibitors?areaId=d2d32e06-13b6-11eb-85d7-000000000000,JET has 300+ service stations nationwide.
John Hunt Bolton Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/john-hunt-bolton-ltd,http://www.johnhuntbolton.co.uk/,John Hunt’s will be exhibiting a cross section of their machines for the efficient manufacture of a very wide range of ‘pies’ and associated pastry products. The stand will be manned with experienced staff to discuss current and future requirements. To illustrate the efficiency of their machines there will be extensive video footage showing their machines working in production facilities large and small and in several countries worldwide. We look forward to welcoming you to our Stand.
John L Lord & Son Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/john-l-lord-son-ltd,http://www.john-lord.co.uk/,"John Lord are the UK’s leading supplier and installer of high-performance specialist industrial and commercial flooring. Established for over 100 years, we have developed an enviable reputation for our high-quality products and unrivalled customer support."
John Morley,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/john-morley,http://www.johnmorley.co.uk/,"John Morley is a Cheshire based, BRC accredited, 80,000 sq. ft factory beginning in 1958 importing flour and general bakers’ sundries.
Over the years we have progressed to manufacture; fruit fillings, bake & freeze thaw stable, used in desserts such as cheesecake and pies; ripples for dairy products to swirl or layer in ice cream and yoghurt; sauces such as cranberry, apple and redcurrant jelly; sweet mincemeat for the UK’s much loved Christmas classic; blends such as muesli’s, porridges and fruit and nut mixes; baking pastes such as macpaste, Eccles cake mix and 100% fruits (date, prune etc.) as well as continuing to trade premium quality dried fruits and ingredients such as sultanas, almonds, orange and lemon peel, glacé cherries and many other items.
We are a leading supplier, able to pack in various formats such as VFFS clear bags, glass jars, plastic buckets/pails, boxes, plastic barrels/drums, and tote bins; to suit retail, foodservice, bakers, and industrial manufacturers."
Join The Pipe Foundation,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/join-the-pipe-foundation,http://join-the-pipe.org/,"Want to cut down on single-use plastic water bottles? Join the Pipe can help you transform your business from single-use to multi-use… With reusable (branded) bottles, in- and outdoor refill stations and our City Water concept. City Water is a reusable water bottle which is pre-filled and sold in hotel rooms, supermarkets, airports, schools, unis etc."
Kadant UK,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kadant-uk,https://www.kadant.com/,Coming soon…
Kandy Kitchen Creations LTD,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kandy-kitchen-creations-ltd,https://kandykitchencreations.co.uk/,"We started Kandy Kitchen Creations following a holiday during the summer of 2017, when we stayed with friends in Canada. They live in a rural, farming community; there were craft fairs and markets where local produce was showcased and local people shared and combined their homegrown products. We hadn’t seen anything like this in the UK so set about working out if we could source natural (and where available organic) ingredients and combine them into an attractive, easy to make product with an English twist resulting in our amazing range of Super Simple soups, stews, risottos and puddings. Our packaging is compostable and we have gluten free and vegan options too."
Kaneka,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kaneka,https://www.kaneka-ubiquinol.com/,"KANEKA is creating technologies for the future. As the leading manufacturer of natural CoenzymeQ10, KANEKA is the pioneer of exclusive KANEKA UBIQUINOL™, the most active form of CoQ10."
Kemtile,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kemtile,https://www.kemtile.co.uk/,Coming soon
Kervan Gida,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kervan-gida-uk-limited,https://www.kervangida.com/,Kervan Gida is a family-owned Turkish business with 25 years’ experience in the confectionery manufacturing sector.
KFP Total IT Solutions Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kfp-total-it-solutions-ltd,https://www.kfpit.com/,"KFP are a specialist provider of IT solutions and services to the retail, hospitality, convenience, and grocery industry."
Kimberly-Clark Professional,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kimberly-clark-professional,https://www.kcprofessional.co.uk/,"Essential solutions for a safer, healthier and more productive workplace."
Kin Toffee Vodka,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kin-toffee-vodka,https://kinvodka.co.uk/,"Award winning Kin Toffee + Vodka was created in the heart of the Lakes is a sublime blend of vodka, vanilla and toffee flavours giving deliciously rich warming but versatile drink. A recent addition in the Kin Toffee range is Kin Toffee Apple + Vodka which has the same smoothness as the original, alongside the sweet tangy flavours of rosy red apples. This is a perfect match to create another way to enjoy Kin.
Widely appealing due to the smooth richness Kin Vodkas are a premium spirit drink, fantastic enjoyed straight, but also magnificent in cocktails.
Available in a range of sizes and gift packs Kin offers originality and interest for retail, on-sale and gifting customer audiences.
Both drinks have an abv of 20.3% it they are fantastic addition to many puddings and desserts. A full range of toffeelicious loveliness!"
Kingsley Beverages Limited,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/kingsley-beverages-limited,http://www.kingsleybeverages.com/uk/,"Founded in South Africa in 2007, Kingsley Beverages is a privately-owned business that has grown rapidly to produce, market, and distribute its own range of soft drinks brands. Following this success, the business grew geographically & plants in Dubai and Cambridgeshire were born. Manufacturing in the UK commenced in 2018 with a state-of-the-art PET line, followed by a high speed can line in 2019."
KTEC GROUP Labels-U-Print,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/ktec-group-labels-u-print,http://ktecgroup.co.uk/,"Labels-U-Print® division of KTEC GROUP is an award-winning supplier of DIY desktop label print and label apply systems.
Using your computer we help design and print your own labels using a roll fed label printer and low cost blank rolls. You print as many labels as needed for each product or package as you need them. There is no wastage since you can easily edit the design of the label if the products are changed.
We are showing a range of colour label roll printers suiting the small producer as well as lager faster printers for those needing longer runs.
You can use your favourite artwork design software or we specialise in BarTender the world Leading simple to use drag and drop label design and print program adding the ability to print barcodes, expiry date and batch numbers as you go.
We have the largest factory in the UK dedicated to the manufacture of plain labels on rolls so get ready to reduce your labelling costs as well as operate at high flexibility and efficiency."
La SablÃ©sienne,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/la-sablesienne,https://www.sablesienne.com/fr/,"Our biscuit factory located in Sablé sur Sarthe in the West of France, produces small traditional shortbread cookies called « sablés ».
We wish to offer a concept around the apology of French gourmandise; a traditional recipe made using local French products for delicious and surprising results!
Our range varies from sablés to cat tongues, little fondants and meringues, soufflés and even traditional macarons. The major part of our raw materials comes from local producers, allowing a guarantee of premium quality. All of our products are made without coloring, artificial flavors and preservatives. Our cookies are formed on bronze molds and cooked slowly on metal sheets. After cooling to room temperature, the small sablés are carefully picked up by hand."
Lakeland Artisan Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/friendly-food-and-drink-co,http://www.lakelandartisan.co.uk/,"Lakeland Artisan is an award-winning artisan food and drink company that produces high quality, handmade Preserves, Relishes, Soft Drinks, Fruit Syrups, Lakeland Artisan is an award-winning artisan food and drink company that produces high quality, handmade Preserves, Relishes, Soft Drinks, Fruit Syrups, Liqueurs and Gin. With over 50 Great Taste Awards to date and many other accolades, a truly award-winning company.
All products are naturally delicious with no artificial flavours, colours or preservatives and handcrafted with love in the English Lake District. We can supply anywhere in the country either small quantities or pallets full. We also supply through Cotswold Farye."
Lakeland Dairies,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lakeland-dairies,http://www.lakelanddairies.com/foodservice,"An Irish dairy co-operative with over 100 years’ experience and tradition in dairy, Lakeland Dairies has grown to be a market leader in the production of dairy based products for chefs around the world. Our high quality dairy products are the result of the rich, green pastures of Ireland, where we take pride in ensuring that our milk is farmed with the utmost care to guarantee a final product of the highest quality. The foodservice arm in the UK has a large portfolio of solution driven products including dairy creams, cream alternatives, milk & cream portions, white & flavoured milk, butter, ice cream, thick shakes & dessert powders. Developed with the professional chef in mind, we deliver a range of high quality, functional long life products, used in leading hotels & catering establishments by the most discerning world class chefs in over 70 countries worldwide. Our brands include Millac Maid, Café Maid, Millac Gold, Viva Flavoured Milk, Roselle Supreme, Comelle and Lakeland Dairies."
Leafield Environmental Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/leafield-environmental-ltd,https://leafieldrecycle.com/,"Leafield Environmental is a leading manufacturer of forecourt amenity units, litter bins, recycling bins and durable self-standing sign boards, used by major convenience and fuel retailers across Europe.
Our in-house designers have vast experience in realising customers’ requirements in the most innovative and efficient manner.
We manufacture using advanced rotational moulding techniques that enable us to produce consistent, high quality, extremely durable products.
These products can be produced in up to 100% recycled material* or corporate colours* to enhance and reinforce the visual branding experience.
Many ranges provide the facility for attaching promotional messages and personalisation is an option on virtually all products.
Leafield also offers a full life cycle program* to recover outdated and redundant plastic products providing a closed loop solution and allowing customers to meet their green credentials, contact us to find out more.
*Restrictions apply"
Lechler Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lechler-ltd,https://www.lechler.com/de-en/,"Welcome to Lechler
Europe’s no. 1 in spray technology
When it comes to precision nozzles and nozzle systems, everything speaks for Lechler. With such a broad and considerable understanding of the industry and with over 140 years of development experience, we understand spray technology like no one else. And with first-class quality and a close customer relationship, we also implement them.
Continuous improvement corresponds to our philosophy. Right from the early days we have been developing our products and markets – and we think in the long term. As a family-owned company, we are convinced that if products, customer relationships and employee loyalty continue in the long run, everyone benefits.
»Longevity and quality are always good business. Who only lives as a result of wear, wears down their customers. We prefer to convince through performance, know-how and a long-term partnership.«
PROF. WALTER H. LECHLER (1942 – 2018)
Shareholder and Managing Director"
Leighton O'Brien,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/leighton-obrien,https://www.leightonobrien.com/,"Leighton O’Brien has more than 25 years’ experience providing fuel software analytics and field technologies to petroleum retail networks and commercial fuel networks to monitor, test, clean and optimize their fuel system assets. Our product portfolio includes real time wetstock management, ATG alarm monitoring, VMI forecasting, UST compliance testing and tank cleaning and fuel restoration. Our certified solutions provide the industry’s most accurate leak detection, minimize fuel losses, improve product quality, lower operational cost, enhance profitability and prolong asset lifespan. We operate in 34 countries through more than 65 Licensed Service Partners."
LEPL Enterprise Georgia,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lepl-enterprise-georgia,http://www.enterprisegeorgia.gov.ge/en/home,"Enterprise Georgia is responsible for business support, export promotion and investment in Georgia sectors."
Les Anis de Flavigny,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/les-anis-de-flavigny,http://www.anisdeflavigny.com/,"The family-run plant employs 30 people and is
still where it always has been, in the old abbey of
Flavigny-sur-Ozerain.
Les Anis de Flavigny® are still true to the original
recipe: sugar, 1 aniseed and natural flavouring.
In keeping with tradition, green aniseeds are gradually enrobed in delicately flavoured liquid sugar over the
course of two weeks"
Leybold UK Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/leybold-uk-ltd,https://www.leybold.com/uk/en/,"For 170 years Leybold has been developing and supplying vacuum pumps, systems, standardised and customised vacuum solutions and services for many industries. Today we are a leading supplier of vacuum technology across food processing and packaging."
Lindum Construction,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lindum-group,https://lindumgroup.com/,"Specialist Construction company involved in extending, refurbishing, remodelling and maintaining factories in the Food and Drink Manufacturing Industries. Employee owned company with a strong track record of delivering quality services to clients since 1956, with long established client relationships built on integrity and honesty. The company’s financial security, with no debt and a strong balance sheet, adds confidence in Lindum’s ability to deliver now and in the future. Customer friendly, experienced, knowledgeable and ‘team players’ – helpful, innovative & cooperative – we want to understand your business. Projects from £5,000 to £20m covering the East Midlands, Yorkshire and East of England areas from offices in Lincoln, York and Peterborough. Visit our website to find out more www.lindumgroup.co.uk."
Linkshelving Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/linkshelving-ltd,http://www.linkshelving.com/,coming soon
LioBites,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/liobites,https://www.liobites.com/,"LioBites fruit crisps was founded by mum of two school age children, inspired by her daughters’ love of freeze-dried fruit. We are a British brand conveying quality of the natural produce and the finest flavours of the European grown fruit. The ripest and sweetest fruits are picked in season, sliced and freeze-dried to preserve the vitamins, nutrients and antioxidants. LioBites are vegan friendly and contain no added sugar or preservatives and are free from all major allergens.
With a strong trend for reducing obesity LioBites offer an alternative, healthy and low calories snack for sale at retail shops, convenience, travel and leisure industries, food services and on the go and vending machines. LioBites have been selected as part of the weight loss programme by the leading global Weight loss provider- WW- Weight Watchers re-invented. LioBites crisps and our sales ready packaging delivers ready to sell product to customers in a retail setting."
Loomis UK Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/loomis-uk-ltd,https://www.loomis.co.uk/,"Loomis is the UK’s premier cash management specialist and we help manage the public flow of cash in society. We do this through the provision of cash management solutions that save you money, protect you from fraud and attack, and provide the means to analyse your cash flow down to the last penny."
Lottie Shaw's,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lottie-shaws,http://lottieshaws.co.uk/,“Coming soon”
LoveRaw,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/loveraw,http://eatloveraw.com/,"In 2013, Rimi Thapar was on a mission to create great-tasting 100% natural snacks, after the devastating loss of her Father inspired her to eat and live better."
LP Wholesale Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lp-wholesale-ltd,http://www.lpwholesale.co.uk/,"LP Wholesale Ltd are a leading supplier of non-food products to the Convenience, Supermarket and Newsagent sectors. We offer a huge product range with great profit margins, our ranges include Stationery, Batteries, Greeting cards, Phone accessories, Toys, Tights, Lighters, Pet food, Seasonal items and Household cleaning, plus much more. All orders are delivered FREE of charge with a low minimum order of only £35 ex vat. Our core product range is the Homechoice convenience packs, this range of high turnover products includes Plasters, Combs, Sewing needles, Balloons, Shoe laces, Cotton, Straws etc. All products are pre-packed, priced and bar-coded and we also supply free POS with an easy reordering system. We also Own brand the Homechoice range for Premier and Londis retailers."
Luker Chocolate,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/luker-chocolate,https://lukerchocolate.com/,We are a Colombian family-owned company with more than 100 years of experience developing an in-depth knowledge of Colombian Fine Flavour Cocoas and how to express their uniqueness through a portfolio of exceptional fine chocolates crafted at origin. We provide chocolate ingredients for other companies and offer a range of innovative premium private label solutions for other brands.
LunchMate,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lunchmate,https://lunchmate.co.uk/,Coming soon
Luxe Macarons,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/luxe-macarons,https://www.luxemacarons.co.uk/,"We are a family company based in the Staffordshire Moorlands.
We specialise in beautiful handmade artisan French macarons. We strive to make every macaron the perfect texture and full of flavour. We are a company that loves to try new innovations in flavours and design. Many of our macarons are unique.
We already supply to local businesses and have a flourishing online delivery business. We are able to supply macarons in trays and have a beautiful range of boxes from boxes of 12 to 24.
All our products are small batch made by hand and we only use the best quality ingredients, such as Belgian Chocolate and fresh fruit purees. We strive to source local ingredients to support our local community. We are working to reduce our carbon foot print by changing to eco-friendly boxes and biodegradable disposable piping bags for example. The majority of our macarons are free from gluten ingredients and are lower in sugar than most."
Lymn Bank Farm Cheese Company,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lymn-bank-farm-cheese-company,http://www.postacheese.com/,‘Coming Soon’
LZ Technika UAB,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/lz-technika-uab,https://industrialheroes.com/,"INDUSTRIAL HEROES is a Contract Manufacturing company, based in EU."
MAC International,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mac-international,https://www.macinternational.co.uk/,Coming Soon
Mackie's At Taypack,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/wholesums,https://www.mackiescrisps.co.uk/,"Made “from plough to pack” in Scotland, Mackie’s Potato Crisps deliver natural goodness and tastable difference in every crunch. Our potatoes are naturally grown and are the best varieties for crisping. We also make Wholesums, a delicious range of vegetable popped chips made from fresh peas, carrots & potatoes."
Magic Field Co. Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/magic-field-co-ltd,http://www.spnaturelink.com/,"Magic Field Co., Ltd (Thailand) is a young company offering premium quality food and drink products from Thailand. Our motto is to Bring Thailand to Your Kitchen. Our favourite products include 100% fruit juice from tropical Thai fruits (coconut water, mango, mangosteen, watermelon) and ready-to-cook Thai cooking kits of popular Thai cuisine such as Pad Thai and Green Thai curry. For the first time at the Food and Drink Expo, we are introducing organic certified coconut water. Visit us and taste Thailand!"
MANGOGO!,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mangogo,https://www.mangogo.org/,Mangogo - A natural energy drink created with caffeine from plants.
Margaret Hall Bakery,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/margaret-hall-bakery,http://www.margarethall.com/,"Margaret Hall has been baking a range of quality tarts, cakes and biscuits in Warwick since 1963. Our Margaret’s Country Kitchen range is supplied nationwide. Working from an AA BRC certified purpose built bakery Margaret Hall can supply ambient and frozen bakery products from single mixed pallets to 26 pallet trailers of single products. Bespoke manufacturing is possible for larger enquiries. Flexibility, high product quality and customer service are our strengths."
Margot & MontaÃ±ez,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/margot-montanez,http://www.margotandmontanez.com/,"Speciality South-American artisan desserts following our late grandma’s family recipes of over 50 years, with a twist."
Martin Frobisher's,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/martin-frobishers,http://www.frobishers.com/,"We toast our tipples to Martin Frobisher, that most fervent of fruiterers!"
Masala Waala,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/masala-waala,http://www.masalawaala.com/,"An idea of Nimisha Chotai - a lover of incredible, authentic Indian food & of cooking it too. 15 years ago, after becoming a mum, she lost one of the key ingredients needed to make delicious curries from scratch-time!
She wanted consumers to cook Indian cuisine THE REAL WAY, using pure ground spices, nuts & fruits.
Masalawaala shakes up the Indian cooking category with our all in one’ masala mixes; (key ingredients)
Recognising the fast pace of change, we have evolved from the convenience of sauces/pastes to a new generation of cooking fresh; Feeding the mind, with our ground spice mixes, fuelling the body with adaptogens, anti-inflammatory, antioxidants, anti-depressant for mental & emotional well-being.
Using only high quality natural ingredients, from trusted sources, everything is grounded packed, sealed & presented in eco-friendly packaging.
Masalawaala reunites families/friends over traditionally cooked & authentic tasting Indian food, made in minutes with a few easy steps."
Meatless Farm,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/the-meatless-farm-limited,https://www.meatlessfarm.com/,"At the Meatless Farm we have developed an amazing plant-based range loaded with taste and texture. Our products cover both the fresh and frozen category.
We’re meat free, not taste free and our mission is help people reduce their meat consumption by making swapping to Meatless easy."
Med Food Wholesale Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/med-food-wholesale-ltd,http://medfood.co.uk/,Coming Soon
Media Group,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/media-group,http://www.digital-screens.co.uk/,"Media Group provides industry leading Digital Signage Solutions, our turnkey service gives our clients access to the UK’s largest range of Digital Screens and award winning content management software. From concept through installation, warranties and finance agreements we deliver effective solutions to the Retail marketplace. From 32"" Digital Menu boards to 86"" IP65 rated outdoor touch screens, we have the solution for any retail environment. Better still as you will be dealing with official Distributors your price point will be at it’s most competitive. If you want to increase footfall and improve sales then please visit our stand M70."
Mibelle AG Biochemistry,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mibelle-ag-biochemistry,https://mibellebiochemistry.com/,"Mibelle Biochemistry in Switzerland designs and develops unique, high-quality actives for the functional food and nutraceutical market which are based on naturally derived compounds and extensive scientific expertise."
Microsearch Laboratories Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/microsearch-laboratories-ltd,http://www.microsearch.org.uk/,"Microsearch Laboratories Ltd is a national food testing laboratory situated in Mytholmroyd at the heart of the beautiful Calder Valley. We are UKAS accredited for Microbiological, Nutritional, Allergen and Species testing on food and drink, swabs and water materials. Our laboratory is approved to test M&S and Tesco products and with over 30 years experience we’re extremely proud to provide an efficient, reliable and friendly tailored service while remaining highly competitive."
Mil-tek UK Recycling & Waste Solutions Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mil-tek-uk-recycling-waste-solutions-ltd,https://www.miltek.co.uk/,"At Mil-tek, Efficiency is what we do! Providing lean, packaging handling solutions for manufacturers all over the world. We call this Lean Compacting. By value stream mapping the current processes, Mil-tek consultants can identify unnecessary processes and manual handling tasks with a view to proposing an alternative solution. Mil-tek focus on cross contamination, overuse of forklifts (accidents), unnecessary handling and transportation, to reveal inefficiencies which can be easily remedied. The result is a lean packaging handling process, with huge improvements in efficiency. Typically, savings of between £30,000 and £80,000 within 12 months, depending on the size of the facility. Mil-tek offer a free 2 hour accompanied site audit where all processes can be mapped with a view to providing an alternative sustainable solution to stakeholders within the business. Make Lean Compacting your next Kaizen!"
Miluvas Winery,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/miluvas-winery,https://miluvaswinery.com/,"Family project of two brothers with a goal to achieve high quality wines with great power of longevity. We elaborate with 100% Spanish local grapes and the wines come from ecological vineyards. Verdejo - D.O. RUEDA - & Tempranillo - D.O. RIBERA DEL DUERO-.
We own four small estates with different soils such as clays, sands and limestone. We harvest the farms separately and distinguishing the type of soil, which gives each wine unique organoleptic characteristics."
Mitec Consulting Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mitec-consulting-ltd,https://mitecconsulting.co.uk/,Mitec Consulting Ltd believe in delivering meaningful value and enabling customers to be self-sufficient in managing and supporting their own Enterprise Resource Planning (ERP) solution.
Mixtio Labs Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mixtio-labs-ltd,https://www.mixtiolabs.co.uk/,"We are an innovative, industry-leading OEM Manufacturer and Turnkey Solutions provider. We specialise in Contract Packing, Manufacturing and Design for a number of industries including Sanitisation, E-Liquids, Cosmetics and more."
Mobile Enterprise Systems Ltd,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mobile-enterprise-systems-ltd,http://routemagic.co.uk/,"Mobile Enterprise Systems Ltd specialises in Route Accounting and Electronic Proof-of-Delivery Systems for FoodService Distributors. Our mission is to bridge the technological gap, providing Wholesalers, Van Sales businesses and FoodService Operations with custom digital solutions to improve efficiency and productivity."
MoistTech Corp,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/moisttech-corp,https://www.moisttech.com/,"MoistTech Corp. represents the diamond standard in robust, reliable & dependable near-infrared moisture measurement & control technology. Manufacturing a range of on-line sensors & at-line instruments for moisture measurement & real-time process control for numerous food applications. The technology has the ability to monitor moisture, oil content, fat content & other elements that absorb NIR (near-infrared) light. Insensitive to material variations such as particle size, material height & color, MoistTech developed the IR-3000 series of online sensors for instant, non-contact measurement of many products and raw materials in the harshest manufacturing environments. Continually monitoring and controlling moisture levels allows operating personnel to confidently make immediate process adjustments based on real-time measurements. The sensors require a one-time calibration and are manufactured with a non-drift optical design to provide continuous, reliable readings with zero maintenance."
Moju Drinks,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/moju-drinks,https://mojudrinks.com/,"It shouldn’t take a lightning bolt to feel the power of nature. Thankfully, at MOJU, we’ve bottled a better way. Active, grown, functional ingredients to help you take on any challenge.
We know it’s not the easiest thing, giving our bodies the nutrition it needs. But when it comes to performing at your best, it’s a total must. Because we know how it feels to enhance our daily routines with a fix of functional ingredients, we’ve taken it upon ourselves (yeah, we’re good like that) to help you out. To spread the good word of natural performance, wherever we can."
Mondelez,https://s3-eu-west-1.amazonaws.com/livebuzz-web-modules/releases/v1-latest-prod/index.html#/exhibitors/mondelez,http://www.deliciousdisplay.co.uk/,"Mondelez International offers an extensive range of delicious tasting snacks and treats with iconic brands such as Cadbury, Maynards Bassetts, Trebor, Halls, Oreo, Ritz, belVita, Philadelphia and Dairylea . We are proud to bring the right products, for the right place, made in the right way to convenience retailers and foodservice operations. We also offer extensive category advice to our customers to help grow sales and also offer extensive support including POS. Visit our stand to catch-up on our latest news and see our latest offerings."
